Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,39,1,9670,1,1,133.1,1,38,19,9,122.9,0,0,1,0,1,0,25,0,7,14.0,0,0,13.9,-0.3,0.79,1
1,44,1,9085,1,39,160.0,1,1,1,5,126.978119,1,1,0,0,1,0,19,2,6,14.0,0,0,12.4,0.5,1.79,1
1,1,4,9500,1,1,128.0,1,1,1,4,125.2,1,0,0,1,1,1,18,0,7,14.682857142857143,0,0,12.4,0.5,1.79,0
1,39,1,9119,1,3,130.0,1,1,38,90,143.4,0,0,0,1,1,0,29,0,3,0.0,3,0,10.8,1.4,1.74,1
1,39,1,9119,1,19,133.1,1,37,38,3,96.7,0,0,0,1,1,1,29,0,6,0.0,0,0,12.4,0.5,1.79,1
1,18,1,9254,1,1,137.0,1,19,19,4,126.9,0,0,0,1,1,0,20,0,7,13.857142857142858,0,0,16.2,0.3,-0.92,0
1,1,1,171,1,1,132.0,1,19,1,9,143.1,0,0,0,1,1,0,18,0,0,0.0,0,0,9.4,-0.8,-3.12,0
1,1,1,9254,1,1,125.0,1,1,1,191,114.5,0,0,0,1,1,0,20,0,8,13.142857142857142,0,0,8.9,1.4,3.51,0
2,39,1,9119,1,1,120.0,1,34,34,0,140.0,1,0,0,1,1,0,23,0,14,18.0,0,0,9.4,-0.8,-3.12,1
1,42,1,9991,0,1,150.0,1,19,19,5,113.7,0,0,0,1,1,0,23,11,15,11.461538461538462,0,1,16.2,0.3,-0.92,0
1,1,1,9556,1,1,135.0,1,1,1,1,131.5,0,0,0,1,1,1,21,0,14,11.2,0,0,16.2,0.3,-0.92,0
1,1,1,9003,1,1,148.0,1,1,19,194,143.5,0,0,1,1,1,0,18,0,6,15.0,0,0,8.9,1.4,3.51,0
1,1,1,9500,1,1,138.0,1,38,38,9,126.8,0,0,0,1,1,1,19,0,9,14.244444444444444,0,0,15.5,2.8,-4.06,0
1,17,1,9070,1,1,119.0,1,38,19,9,115.2,0,0,0,1,1,1,21,0,8,11.5,0,0,15.5,2.8,-4.06,1
1,39,2,9556,1,1,130.0,1,19,19,4,100.0,0,0,0,1,1,1,25,0,7,10.0,0,0,15.5,2.8,-4.06,1
1,1,2,9670,1,1,135.0,1,19,19,7,121.4,0,0,0,1,1,0,19,0,7,12.333333333333334,0,0,9.4,-0.8,-3.12,0
1,44,1,9070,1,39,120.0,1,19,1,9,120.0,1,0,0,1,1,0,23,2,8,12.2,0,1,16.2,0.3,-0.92,1
1,17,2,9070,1,1,126.0,1,38,38,9,129.9,1,0,0,1,1,1,19,0,6,13.666666666666666,0,0,12.4,0.5,1.79,0
1,1,1,171,1,1,149.0,1,3,2,2,151.1,1,0,0,1,1,0,19,0,0,0.0,0,0,9.4,-0.8,-3.12,0
1,39,1,9003,1,1,110.0,1,19,37,9,120.0,0,0,1,0,1,0,23,0,15,11.0,0,0,16.2,0.3,-0.92,1
1,39,1,9003,1,1,133.1,1,37,37,4,130.0,0,0,1,0,1,0,23,0,8,13.0,0,0,16.2,0.3,-0.92,1
1,16,2,9500,1,1,127.0,1,2,38,4,119.0,1,0,0,1,0,1,19,0,12,12.599999999999998,0,0,10.8,1.4,1.74,0
1,42,1,9773,1,6,120.0,1,34,34,0,122.0,1,0,0,1,0,0,23,8,11,12.2,0,0,7.6,2.6,0.32,0
1,16,6,9773,1,1,136.0,1,38,14,0,129.7,1,0,0,1,0,0,21,0,6,13.166666666666666,0,0,7.6,2.6,0.32,0
1,43,2,9238,1,1,110.0,1,37,37,9,112.5,1,0,0,1,0,1,23,4,16,11.0,0,0,9.4,-0.8,-3.12,0
1,1,1,9500,1,1,136.0,1,19,19,4,136.0,0,0,0,1,0,1,19,0,7,14.014285714285714,0,0,13.9,-0.3,0.79,0
1,1,3,9773,1,1,145.0,1,38,38,9,133.1,0,0,0,1,0,1,20,0,9,13.0,0,0,10.8,1.4,1.74,0
1,1,2,9773,1,1,159.0,1,1,19,9,151.3,1,0,0,1,0,0,18,0,6,14.0,0,0,10.8,1.4,1.74,0
1,39,1,171,1,1,147.0,1,37,38,175,133.3,0,0,0,0,0,0,23,0,0,0.0,0,0,16.2,0.3,-0.92,1
1,43,1,9500,1,1,150.0,1,37,37,9,130.8,1,0,0,1,0,1,21,0,8,14.428571428571429,0,0,12.7,3.7,-1.7,0
1,7,1,8014,0,3,140.0,1,37,12,9,140.0,0,0,0,0,0,0,26,0,9,0.0,0,0,9.4,-0.8,-3.12,1
1,42,1,9085,1,39,150.0,1,1,1,4,150.0,1,0,0,1,0,0,26,11,45,11.833333333333334,10,5,15.5,2.8,-4.06,0
2,44,1,9991,0,39,130.0,1,1,37,4,130.0,0,0,0,0,0,0,21,0,12,11.333333333333334,0,0,15.5,2.8,-4.06,1
1,17,1,9773,1,1,120.0,1,37,37,5,125.3,0,0,0,1,0,0,18,0,9,12.5,0,0,7.6,2.6,0.32,0
1,43,1,9070,1,39,130.0,1,19,37,5,124.0,1,0,0,1,0,1,21,4,12,13.333333333333334,0,0,15.5,2.8,-4.06,0
1,1,1,9254,1,1,112.0,1,38,19,9,113.8,1,0,0,1,0,0,21,0,10,10.833333333333334,0,0,7.6,2.6,0.32,0
1,17,1,9670,1,1,128.0,1,19,19,7,124.4,0,0,0,1,0,1,19,0,6,13.0,0,0,13.9,-0.3,0.79,0
1,17,1,9147,1,1,114.0,1,19,19,9,107.7,0,0,0,1,0,0,19,0,7,10.0,0,0,10.8,1.4,1.74,1
1,43,2,9238,1,1,118.0,1,38,38,5,110.0,0,0,0,1,0,1,19,0,8,11.428571428571429,0,0,10.8,1.4,1.74,0
1,7,1,9500,1,3,130.0,1,37,38,7,130.0,1,0,0,1,0,0,27,0,8,12.8875,0,0,9.4,-0.8,-3.12,0
1,1,2,9500,1,1,145.0,1,37,1,9,138.8,1,0,0,1,0,1,18,0,7,12.95,0,0,7.6,2.6,0.32,0
1,1,2,9147,1,1,121.0,1,19,19,9,126.3,1,0,0,1,0,0,20,0,12,10.0,2,0,12.7,3.7,-1.7,1
1,1,3,9500,1,1,114.0,1,1,1,5,114.5,1,0,0,1,0,1,19,0,7,13.094285714285714,0,0,12.4,0.5,1.79,0
1,1,4,9670,1,1,127.0,1,1,1,7,116.5,1,0,0,1,0,0,20,0,7,0.0,0,0,16.2,0.3,-0.92,1
1,17,2,9238,1,1,145.0,1,19,38,7,128.6,1,0,0,1,0,1,19,0,12,11.714285714285714,0,0,12.7,3.7,-1.7,0
1,17,5,9238,1,1,130.0,1,19,1,5,130.0,1,0,0,1,0,0,20,0,8,11.25,0,0,9.4,-0.8,-3.12,0
1,1,1,171,1,1,150.0,1,38,19,7,134.6,0,0,0,1,0,0,20,0,0,0.0,0,0,15.5,2.8,-4.06,1
1,1,1,9853,1,1,145.0,1,37,37,9,146.8,0,0,0,1,0,0,18,0,6,13.166666666666666,0,0,7.6,2.6,0.32,0
1,1,1,9085,1,1,128.0,1,19,1,5,135.7,1,0,0,1,0,0,20,0,7,12.75,0,0,10.8,1.4,1.74,0
2,39,1,9991,0,1,140.0,1,37,37,9,120.0,0,0,0,0,0,0,23,0,6,10.6,0,0,12.7,3.7,-1.7,1
4,39,1,8014,0,1,130.0,1,37,37,9,138.0,0,0,0,1,0,0,23,0,8,11.2,0,0,8.9,1.4,3.51,0
1,39,1,9500,1,1,140.0,1,37,37,9,135.5,0,0,0,1,0,0,23,0,0,0.0,0,0,13.9,-0.3,0.79,1
1,15,1,9773,1,1,120.0,26,19,19,4,120.0,1,0,0,1,0,0,22,0,6,13.0,0,0,12.4,0.5,1.79,0
2,39,1,9991,0,1,147.0,1,34,34,90,111.7,1,0,0,1,0,0,28,0,10,0.0,0,0,7.6,2.6,0.32,1
2,39,1,8014,0,9,133.1,1,37,37,8,100.0,1,0,0,1,0,0,23,0,0,0.0,0,0,9.4,-0.8,-3.12,1
2,44,1,9003,1,39,160.0,1,37,38,9,126.978119,0,0,0,1,0,0,23,0,8,14.166666666666666,0,0,15.5,2.8,-4.06,0
6,39,1,8014,0,1,133.1,1,37,1,9,114.8,0,0,0,1,0,1,23,0,10,12.833333333333334,0,0,13.9,-0.3,0.79,0
4,39,1,8014,0,19,140.0,1,37,37,9,131.0,0,0,0,1,0,1,29,0,11,11.75,0,0,10.8,1.4,1.74,0
1,39,1,8014,0,1,133.1,1,37,37,9,97.0,0,0,0,1,0,1,23,0,8,10.833333333333334,0,0,10.8,1.4,1.74,0
1,17,6,9238,1,1,131.0,1,1,3,4,131.7,1,0,0,1,0,0,18,0,8,11.75,0,0,9.4,-0.8,-3.12,1
1,39,1,9500,1,19,133.1,1,37,37,9,120.0,0,0,0,0,0,1,23,0,14,11.5,0,0,16.2,0.3,-0.92,1
4,39,1,9991,0,1,120.0,1,37,37,9,110.0,0,0,0,1,0,0,23,0,14,10.0,0,0,12.7,3.7,-1.7,0
1,39,1,9500,1,1,130.0,1,37,37,9,133.0,1,0,0,1,0,1,26,0,7,13.7,0,0,7.6,2.6,0.32,0
1,7,1,9085,1,3,140.0,1,19,20,4,140.0,1,0,0,1,0,0,23,0,8,14.0,2,4,10.8,1.4,1.74,1
2,39,1,8014,0,1,133.1,1,37,37,6,100.0,0,0,1,1,0,0,23,3,12,11.375,0,0,13.9,-0.3,0.79,0
1,39,1,9085,1,1,140.0,1,37,19,191,129.3,1,0,1,1,0,0,28,0,17,0.0,0,0,8.9,1.4,3.51,0
1,1,1,9238,1,1,133.1,1,19,37,0,137.0,1,0,0,1,0,0,19,0,10,0.0,4,0,7.6,2.6,0.32,1
1,1,5,9147,1,1,125.0,1,37,38,7,122.2,1,0,0,1,0,0,18,0,9,11.0,0,0,7.6,2.6,0.32,0
1,1,1,9853,1,1,115.0,1,19,38,9,108.0,0,0,0,1,0,1,19,0,10,13.0,0,0,12.4,0.5,1.79,0
2,7,1,9670,1,3,110.0,1,37,37,7,110.0,0,0,0,1,0,0,23,4,15,13.6,0,0,13.9,-0.3,0.79,0
2,39,1,9147,1,1,140.0,1,37,37,9,127.7,1,0,0,1,0,0,23,0,8,11.0,0,0,7.6,2.6,0.32,1
1,39,1,9500,1,1,132.0,1,3,1,2,121.3,1,0,0,1,0,0,23,0,11,11.705714285714285,0,0,10.8,1.4,1.74,0
1,1,3,171,1,1,145.0,1,1,1,3,140.1,1,0,0,1,0,0,20,6,12,13.25,0,0,8.9,1.4,3.51,0
1,39,1,9500,1,19,133.1,1,38,38,9,114.8,0,0,0,1,0,0,28,0,15,10.75,0,0,13.9,-0.3,0.79,1
1,44,1,9991,0,39,150.0,1,37,37,6,150.0,0,0,0,1,0,0,23,2,8,12.0,0,0,9.4,-0.8,-3.12,0
1,1,1,9773,1,1,145.0,1,19,38,4,131.7,1,0,0,1,0,0,18,0,7,12.666666666666666,0,0,7.6,2.6,0.32,0
4,39,1,8014,0,19,133.1,1,37,37,90,110.0,0,0,0,0,0,0,23,0,8,11.4,0,0,9.4,-0.8,-3.12,1
1,1,3,9773,1,1,110.0,1,19,19,5,105.5,1,0,0,1,0,0,19,0,6,13.0,0,0,12.4,0.5,1.79,0
1,1,1,9238,1,1,128.0,1,37,19,9,127.3,1,0,0,1,0,1,19,0,8,14.0,0,0,16.2,0.3,-0.92,0
2,39,1,9238,1,19,133.1,1,37,37,9,130.0,1,0,0,1,0,0,23,0,11,0.0,0,0,9.4,-0.8,-3.12,0
1,7,1,9085,1,3,130.0,1,1,19,9,130.0,0,0,0,1,0,0,23,0,0,0.0,0,0,15.5,2.8,-4.06,1
1,16,1,9556,1,1,137.0,1,37,37,9,122.7,1,0,0,1,0,1,18,0,7,15.285714285714286,0,0,12.4,0.5,1.79,0
1,17,2,9254,1,1,123.0,1,37,37,7,113.9,1,0,0,1,0,0,18,0,6,13.166666666666666,0,0,11.1,0.6,2.02,0
1,1,1,9147,1,1,156.0,1,3,19,3,151.1,0,0,1,1,1,0,19,0,7,13.6,0,5,16.2,0.3,-0.92,0
1,17,2,9773,1,1,133.1,1,3,5,0,125.8,1,0,0,0,1,1,22,0,8,0.0,0,0,7.6,2.6,0.32,1
2,43,1,9670,1,1,132.0,1,34,34,0,128.2,0,0,0,1,1,0,23,6,12,11.4,0,0,7.6,2.6,0.32,0
1,39,1,9147,1,1,140.0,1,37,3,9,135.1,0,0,0,1,1,0,23,0,0,0.0,0,0,15.5,2.8,-4.06,1
1,39,1,9991,0,1,130.0,1,37,37,9,120.2,1,0,0,1,1,0,23,0,7,11.0,0,0,7.6,2.6,0.32,0
2,39,1,9991,0,1,133.1,1,37,37,9,132.8,0,0,1,0,1,0,23,0,9,0.0,0,0,12.4,0.5,1.79,1
1,44,1,9003,1,39,140.0,1,1,19,4,140.0,0,0,0,1,1,0,20,0,7,13.571428571428571,0,0,12.4,0.5,1.79,0
1,18,5,9500,1,1,137.0,1,19,1,1,129.3,0,0,0,1,0,0,19,0,0,0.0,0,0,9.4,-0.8,-3.12,1
1,42,1,9119,1,1,120.0,1,3,1,2,108.2,1,0,0,1,1,0,26,4,14,11.25,0,0,7.6,2.6,0.32,1
1,17,4,9670,1,1,125.0,1,1,1,4,125.4,1,0,0,1,1,0,19,0,6,13.333333333333334,0,0,7.6,2.6,0.32,1
1,17,1,9773,1,1,130.0,1,19,37,9,140.2,0,0,0,1,1,1,19,0,6,12.0,0,0,16.2,0.3,-0.92,0
1,1,3,9773,1,1,115.0,1,38,1,9,116.1,1,0,0,1,1,0,19,0,6,12.5,0,0,12.4,0.5,1.79,0
1,1,1,9147,1,1,150.0,1,1,19,5,137.8,1,0,0,1,1,1,19,0,6,13.2,0,0,16.2,0.3,-0.92,0
1,1,3,9670,1,1,134.0,1,14,11,0,128.4,1,0,0,0,1,0,19,0,5,0.0,0,0,7.6,2.6,0.32,1
1,39,1,9670,1,1,120.0,1,34,34,0,106.0,1,0,0,0,1,0,28,0,7,11.666666666666666,0,1,7.6,2.6,0.32,1
1,43,1,9147,1,1,141.0,1,37,37,9,130.2,0,0,0,1,1,0,24,10,16,13.466666666666669,1,0,9.4,-0.8,-3.12,0
1,1,1,9130,1,1,133.0,1,3,1,2,126.0,0,0,0,1,1,0,18,0,7,13.666666666666666,0,0,7.6,2.6,0.32,0
1,1,2,9119,1,1,149.0,1,38,38,5,141.0,0,0,0,1,1,0,18,0,9,11.666666666666666,0,2,7.6,2.6,0.32,0
1,1,1,9773,1,1,121.0,1,1,3,3,113.0,1,0,0,1,1,1,18,0,7,11.666666666666666,0,0,12.4,0.5,1.79,0
1,44,1,9003,1,39,120.0,1,4,1,2,120.0,0,0,0,1,1,0,21,0,9,13.4,0,0,8.9,1.4,3.51,0
2,39,1,9991,0,1,148.0,1,19,37,9,130.9,0,0,0,0,1,0,28,0,5,0.0,0,0,12.4,0.5,1.79,1
1,39,1,9003,1,12,133.1,1,37,19,9,120.0,0,0,0,1,1,0,23,0,9,0.0,0,0,13.9,-0.3,0.79,1
2,39,1,9991,0,1,135.0,1,34,34,0,134.1,1,0,0,0,1,0,23,0,5,0.0,0,0,7.6,2.6,0.32,1
1,39,1,9119,1,1,150.0,1,1,38,3,120.0,0,0,0,1,1,0,24,0,6,10.666666666666666,0,0,15.5,2.8,-4.06,0
1,43,1,9670,1,1,130.0,1,34,34,0,114.8,0,0,0,1,1,0,25,0,5,13.75,0,0,7.6,2.6,0.32,0
4,42,1,9147,1,1,133.1,1,37,38,7,123.0,1,0,0,1,1,0,23,0,5,10.0,0,0,7.6,2.6,0.32,1
2,39,2,9119,1,19,133.1,1,37,37,7,118.0,0,0,0,0,1,0,23,0,11,0.0,0,0,9.4,-0.8,-3.12,1
2,43,1,9853,1,1,110.0,1,37,37,7,100.0,0,0,0,1,1,0,23,0,4,16.0,0,0,13.9,-0.3,0.79,0
2,39,1,9991,0,1,132.0,1,37,19,9,151.1,0,0,0,1,1,0,23,0,9,12.285714285714286,0,0,16.2,0.3,-0.92,0
1,17,3,9119,1,1,120.0,1,1,19,9,116.9,1,0,1,0,1,0,18,0,10,12.0,0,0,8.9,1.4,3.51,0
1,39,1,9500,1,19,133.1,1,38,38,9,106.0,1,0,0,1,1,0,24,0,7,12.666666666666666,1,1,7.6,2.6,0.32,0
2,1,1,9085,1,1,139.0,1,19,19,192,127.1,0,0,0,1,1,1,23,0,6,11.8,0,1,10.8,1.4,1.74,0
1,39,1,9991,0,19,133.1,1,19,37,7,126.978119,1,0,1,0,1,0,23,0,6,10.6,0,0,10.8,1.4,1.74,1
1,18,1,9003,1,1,133.1,1,1,38,9,101.0,0,0,0,1,1,0,21,5,16,11.9,0,0,15.5,2.8,-4.06,0
1,42,1,9119,1,6,120.0,1,35,35,6,128.2,1,0,0,1,1,0,23,4,8,11.25,0,0,7.6,2.6,0.32,1
2,39,1,9991,0,1,132.0,1,19,19,4,113.0,0,0,0,1,1,1,23,0,9,11.0,0,0,8.9,1.4,3.51,0
1,1,1,9773,1,1,134.0,1,1,38,4,122.8,0,0,0,1,1,0,18,0,6,12.0,0,0,12.7,3.7,-1.7,0
2,39,1,9991,0,1,130.0,1,38,38,9,145.6,0,0,0,1,1,0,23,0,10,11.75,0,0,13.9,-0.3,0.79,0
1,1,1,9147,1,1,128.0,1,1,1,2,116.5,0,0,0,1,1,0,19,0,8,10.0,0,0,7.6,2.6,0.32,1
1,1,1,9500,1,1,154.0,1,19,19,3,142.0,0,0,0,1,1,0,19,0,8,13.714285714285714,0,0,12.7,3.7,-1.7,0
1,7,1,9003,1,4,150.0,1,1,1,4,150.0,0,0,0,1,1,0,28,0,14,14.875,0,0,16.2,0.3,-0.92,0
1,17,1,9070,1,1,134.0,1,1,1,5,133.3,1,0,0,1,1,0,18,0,7,10.8,1,0,7.6,2.6,0.32,1
1,1,1,9238,1,1,127.0,1,2,2,3,115.8,1,0,0,1,1,0,19,0,11,12.0,0,0,11.1,0.6,2.02,1
1,17,2,9085,1,1,133.1,1,19,38,9,100.0,1,0,1,0,1,0,19,0,10,12.5,0,0,12.4,0.5,1.79,1
1,17,1,9500,1,1,130.0,1,1,3,9,128.6,1,0,0,1,0,0,18,0,7,14.728571428571428,0,0,16.2,0.3,-0.92,0
1,1,1,9130,1,1,135.0,1,3,3,2,137.1,1,0,0,1,0,0,18,0,8,12.0,0,0,12.4,0.5,1.79,0
1,1,1,9773,1,1,143.0,1,1,3,3,149.0,1,0,0,1,0,0,18,0,8,11.428571428571429,0,0,11.1,0.6,2.02,1
1,44,2,9238,1,39,150.0,1,3,19,4,147.0,1,0,0,1,0,0,19,3,6,14.166666666666666,0,0,12.4,0.5,1.79,0
2,7,1,9238,1,3,150.0,1,37,37,191,150.0,0,0,0,1,0,0,23,1,12,12.5,0,0,12.7,3.7,-1.7,0
1,39,1,8014,0,1,130.0,1,37,37,9,103.5,0,0,0,1,0,1,23,0,6,14.166666666666666,0,0,12.7,3.7,-1.7,0
1,1,3,9500,1,1,113.0,1,3,1,134,107.8,1,0,0,1,0,1,20,0,10,14.46,0,0,12.4,0.5,1.79,0
1,44,1,9085,1,39,130.0,6,19,1,6,130.0,1,0,0,1,0,0,22,0,12,12.8,0,0,12.4,0.5,1.79,0
1,17,1,9254,1,1,115.0,1,1,19,3,109.4,1,0,0,1,0,0,19,0,8,12.666666666666666,0,0,11.1,0.6,2.02,0
1,1,3,9070,1,1,146.0,1,34,34,0,143.6,1,0,0,1,0,0,18,0,6,12.5,0,0,7.6,2.6,0.32,1
1,17,3,9070,1,1,132.0,1,38,1,5,124.3,0,1,0,1,0,0,18,0,0,0.0,0,0,15.5,2.8,-4.06,1
1,1,5,9670,1,1,116.0,1,19,38,9,119.5,1,0,0,0,0,0,18,0,0,0.0,0,0,8.9,1.4,3.51,1
1,1,1,171,1,1,132.0,1,3,4,2,126.978119,1,0,0,1,0,0,18,0,0,0.0,0,0,11.1,0.6,2.02,0
1,17,2,9147,1,1,122.0,1,19,19,7,116.1,1,0,0,1,0,1,19,0,8,11.2,0,0,12.4,0.5,1.79,0
1,17,2,9238,1,1,136.0,1,1,3,3,126.6,1,0,0,1,0,0,18,0,6,16.5,0,0,11.1,0.6,2.02,1
1,17,1,9085,1,1,142.0,1,3,19,5,130.8,1,0,0,1,0,0,18,0,9,13.666666666666666,1,0,12.7,3.7,-1.7,0
1,17,6,9500,1,1,139.0,1,37,37,9,133.5,1,0,0,1,0,1,18,0,8,15.228571428571428,0,0,12.7,3.7,-1.7,0
1,53,1,9238,1,42,140.0,1,37,37,9,136.9,1,0,0,1,0,0,21,5,10,12.77777777777778,0,0,8.9,1.4,3.51,0
1,1,1,9500,1,1,132.0,1,19,37,5,142.3,0,0,0,1,0,1,18,0,8,14.428571428571429,0,0,12.7,3.7,-1.7,0
1,17,3,9670,1,1,122.0,1,1,38,3,114.3,1,0,0,1,0,0,18,0,8,13.875,0,0,11.1,0.6,2.02,0
1,1,2,9500,1,1,135.0,1,19,19,9,122.9,1,0,0,1,0,0,18,0,10,13.128,0,0,15.5,2.8,-4.06,0
1,17,1,9500,1,1,128.0,1,19,1,4,117.2,1,0,0,1,0,0,20,0,9,11.605,0,0,16.2,0.3,-0.92,0
1,17,1,9147,1,1,139.0,1,1,38,4,152.0,0,0,0,1,0,1,18,0,5,14.6,0,0,12.7,3.7,-1.7,0
1,1,2,9773,1,1,125.0,1,19,1,4,122.2,1,0,0,1,0,0,18,0,0,0.0,0,0,11.1,0.6,2.02,1
1,18,2,9147,1,1,132.0,1,37,38,191,101.7,1,0,0,1,0,1,20,0,6,11.8,0,0,8.9,1.4,3.51,0
1,17,1,9254,1,1,116.0,1,19,19,9,119.9,1,0,0,1,0,0,20,0,6,12.333333333333334,0,0,12.4,0.5,1.79,0
1,17,1,9147,1,1,138.0,1,37,1,9,123.7,1,0,1,1,0,1,19,0,5,11.0,0,0,11.1,0.6,2.02,1
1,51,1,9070,1,1,135.0,1,3,1,3,121.8,0,0,0,1,0,1,19,5,11,13.181818181818182,0,0,11.1,0.6,2.02,0
1,17,4,9670,1,1,110.0,1,19,37,9,106.1,1,1,1,0,0,1,18,0,6,11.0,0,0,12.7,3.7,-1.7,1
1,17,3,9773,1,1,132.0,1,1,1,4,124.3,1,0,1,1,0,1,19,0,6,11.833333333333334,0,0,15.5,2.8,-4.06,0
1,1,2,9500,1,1,126.0,1,1,38,4,124.3,1,0,0,1,0,1,20,0,8,12.98125,0,0,9.4,-0.8,-3.12,0
1,44,1,9147,1,39,117.4,1,19,1,4,117.4,1,0,0,1,0,0,21,4,10,11.333333333333334,0,0,11.1,0.6,2.02,0
1,43,2,9500,1,1,120.0,1,41,3,2,112.7,0,0,0,1,0,0,21,0,12,11.68,0,0,10.8,1.4,1.74,0
1,17,1,9070,1,1,116.0,1,38,38,9,123.7,0,0,0,1,0,0,20,0,6,14.5,0,0,11.1,0.6,2.02,0
1,18,2,9853,1,1,111.0,1,38,38,191,105.8,1,0,0,1,0,0,19,0,7,13.142857142857142,0,0,8.9,1.4,3.51,0
1,17,3,9085,1,1,128.0,1,1,19,4,124.2,0,0,0,0,0,0,21,0,8,11.5,0,0,7.6,2.6,0.32,1
1,1,1,9085,1,1,123.0,1,30,19,4,122.3,0,0,0,1,0,0,18,0,6,14.2,0,0,7.6,2.6,0.32,0
1,1,5,9254,1,1,131.0,1,19,37,9,123.7,0,0,0,1,0,1,19,0,8,11.666666666666666,0,0,8.9,1.4,3.51,0
1,17,2,9500,1,1,135.0,1,19,19,9,129.8,1,0,0,1,0,0,18,0,8,13.175,0,0,13.9,-0.3,0.79,0
1,1,4,9500,1,1,136.0,1,1,1,9,123.8,1,0,0,1,0,1,19,0,8,13.314285714285717,0,0,12.7,3.7,-1.7,0
1,1,2,9147,1,1,132.0,1,1,19,4,126.4,1,0,0,1,0,1,18,0,13,10.6,0,0,13.9,-0.3,0.79,0
1,1,1,9853,1,1,120.0,1,19,37,5,115.1,0,0,0,1,0,1,18,0,11,12.0,0,0,15.5,2.8,-4.06,0
1,1,1,9773,1,1,144.0,1,37,37,8,138.4,0,0,0,1,0,0,18,0,7,13.428571428571429,0,0,13.9,-0.3,0.79,0
1,17,1,9085,1,1,129.0,1,1,37,9,118.2,1,0,0,1,0,1,18,0,7,13.25,0,0,10.8,1.4,1.74,0
1,17,1,9070,1,1,136.0,1,38,19,7,121.7,1,0,0,1,0,0,18,0,6,13.0,0,0,12.4,0.5,1.79,1
1,1,3,9070,1,1,125.0,1,1,38,9,118.0,0,0,0,1,0,1,18,0,6,14.333333333333334,0,0,11.1,0.6,2.02,0
1,17,1,9238,1,1,125.0,1,1,38,9,119.8,0,0,0,1,0,0,18,0,0,0.0,0,0,11.1,0.6,2.02,1
1,1,1,9238,1,1,154.0,1,1,3,4,126.978119,0,0,0,1,0,0,18,0,6,14.0,0,0,10.8,1.4,1.74,0
1,42,1,9085,1,1,132.0,1,1,38,4,100.0,1,0,0,1,0,1,20,1,2,12.0,0,0,13.9,-0.3,0.79,0
1,1,1,9853,1,1,124.0,1,3,1,2,121.6,0,0,0,1,0,0,18,0,9,12.333333333333334,0,0,15.5,2.8,-4.06,0
1,17,4,9070,1,1,126.0,1,1,19,4,120.4,1,0,0,1,0,0,18,0,8,11.8,0,1,16.2,0.3,-0.92,0
1,18,6,9500,1,1,124.0,1,37,37,9,117.8,0,0,0,1,0,1,20,0,8,12.791428571428572,1,1,10.8,1.4,1.74,0
4,43,1,9670,1,1,150.0,1,37,37,9,110.0,0,0,0,1,0,0,23,4,8,11.625,0,0,9.4,-0.8,-3.12,0
1,1,6,9500,1,1,133.0,1,38,38,9,128.8,1,0,0,1,0,1,18,0,11,11.994444444444444,0,0,15.5,2.8,-4.06,0
1,1,5,9254,1,1,126.0,1,19,19,4,116.6,1,0,0,1,0,0,19,0,9,11.6,0,0,13.9,-0.3,0.79,0
1,7,1,9991,0,40,120.0,1,1,19,4,120.0,0,0,0,1,0,0,24,0,5,0.0,0,0,12.4,0.5,1.79,1
1,1,3,9773,1,1,132.0,1,3,38,2,126.978119,1,0,0,1,0,0,19,0,8,13.166666666666666,0,0,10.8,1.4,1.74,1
1,1,6,9500,1,1,141.0,1,2,1,4,136.3,1,0,0,1,0,0,19,0,8,14.1,0,0,10.8,1.4,1.74,0
1,1,1,9500,1,1,133.0,1,1,19,9,121.5,1,0,0,1,0,1,20,0,8,12.396666666666668,0,0,11.1,0.6,2.02,0
1,1,1,9500,1,1,143.0,1,38,38,5,133.9,0,0,0,1,0,0,18,0,7,15.014285714285714,0,0,12.4,0.5,1.79,0
1,1,1,171,1,1,141.0,1,1,38,4,136.8,1,0,0,1,0,1,18,0,0,0.0,0,0,13.9,-0.3,0.79,0
1,17,2,9500,1,1,134.0,1,19,37,4,133.5,1,0,0,1,0,0,19,0,8,14.05,0,0,13.9,-0.3,0.79,0
1,17,3,9500,1,1,138.0,1,3,3,4,130.0,1,0,0,1,0,0,18,0,8,14.85,0,0,13.9,-0.3,0.79,1
1,44,1,9085,1,39,140.0,1,3,3,2,140.0,1,0,0,1,0,0,19,0,10,13.0,0,0,12.4,0.5,1.79,0
1,1,2,9500,1,1,142.0,1,37,37,9,132.7,1,0,0,1,0,1,19,0,8,14.7875,0,0,13.9,-0.3,0.79,0
1,1,1,9500,1,1,118.0,1,19,19,5,117.8,0,0,0,1,0,1,19,0,7,13.7,0,0,12.4,0.5,1.79,0
1,1,2,9500,1,1,131.0,1,1,37,4,126.1,1,0,0,1,0,1,19,0,7,12.495714285714286,0,0,11.1,0.6,2.02,1
